fg_playerID,person_id,person_full_name,fWAR,pick_round,pick_number,year,person_birth_state_province,person_height,person_weight,home_state,person_primary_position_abbreviation,person_bat_side_code,person_pitch_hand_code,mlb_played_first,mlb_played_last,high_school
1002512,112568,Fritzie Connally,0.3,7,167,1980,TX,75,210,tx,3B,R,R,1983,1985,No
1003051,113108,Gerry Davis,0.3,22,551,1977,NJ,72,185,nj,RF,R,R,1983,1985,Yes
1004301,114385,Micah Franklin,0.3,3,90,1990,CA,72,205,ca,RF,S,R,1997,1997,Yes
1004659,114744,John Gibbons,0.3,1,24,1980,MT,71,187,ar,C,R,R,1984,1986,Yes
1005040,115138,Doug Griffin,0.3,21,407,1965,CA,72,170,ca,2B,R,R,1970,1977,Yes
1005223,115326,John Hale,0.3,14,330,1971,CA,74,195,ca,RF,L,R,1974,1979,Yes
1005255,115346,Joe Hall,0.3,10,262,1988,KY,72,180,ky,LF,R,R,1994,1997,No
1005382,115494,Terry Harper,0.3,16,370,1973,GA,76,195,ga,LF,R,R,1980,1987,Yes
1005422,115526,John Harris,0.3,25,541,1974,OR,75,205,fl,1B,L,L,1979,1981,Yes
1006567,116699,Jeff Jones,0.3,20,516,1979,PA,74,200,pa,LF,R,R,1983,1983,No
1007481,117633,Greg Legg,0.3,22,558,1982,CA,73,185,ca,2B,R,R,1986,1987,No
1007799,117968,Willie Lozado,0.3,18,446,1977,NY,72,166,ny,3B,R,R,1984,1984,Yes
1009922,120139,Jayhawk Owens,0.3,2,52,1990,OH,73,210,oh,C,R,R,1993,1996,No
1010807,121040,Kevin Reimer,0.3,11,265,1985,GA,74,225,ga,LF,L,R,1988,1993,No
1011581,121829,Dave Schmidt,0.3,2,39,1975,AZ,73,190,ca,C,R,R,1981,1981,Yes
1012014,122275,John Sipin,0.3,55,785,1965,CA,74,175,ca,2B,R,R,1969,1969,Yes
1013791,124099,Dennis Werth,0.3,19,436,1974,IL,73,200,il,1B,R,R,1979,1982,No
1014013,124322,Kenny Williams,0.3,3,68,1982,CA,74,187,ca,CF,R,R,1986,1991,Yes
1014032,124332,Reggie Williams,0.3,25,646,1988,SC,73,180,sc,OF,S,R,1992,1999,No
2009,209315,David Newhan,0.3,17,456,1995,CA,70,185,ca,LF,L,R,1999,2008,No
1002787,276052,D.T. Cromer,0.3,11,312,1992,SC,74,220,sc,1B,L,L,2000,2001,No
2387,276353,Brandon Harper,0.3,4,126,1997,TX,76,200,tx,C,R,R,2006,2006,No
1000817,280062,Mike Bell,0.3,1000,30,1993,OH,74,210,oh,3B,R,R,2000,2000,Yes
392,285072,Chris Magruder,0.3,2,72,1998,WA,71,200,wa,LF,S,R,2001,2005,No
1807,406428,Tim Raines,0.3,6,189,1998,TN,70,190,fl,CF,S,R,2001,2004,Yes
1923,407879,Doug DeVore,0.3,12,358,1999,OH,76,225,oh,RF,L,L,2004,2004,No
2171,430590,Charlton Jimerson,0.3,5,146,2001,CA,75,215,fl,CF,R,R,2005,2008,No
2225,430652,Jason Bourgeois,0.3,2,56,2000,TX,69,195,tx,CF,R,R,2008,2015,Yes
2149,430676,Mike Vento,0.3,10,300,1996,NM,72,195,nm,RF,R,R,2005,2006,Yes
2263,430907,Rick Short,0.3,33,923,1994,IL,72,200,il,3B,R,R,2005,2005,No
2465,435714,Tommy Watkins,0.3,38,1129,1998,FL,71,225,fl,LF,R,R,2007,2007,Yes
2963,452989,Edgar Gonzalez,0.3,30,886,2000,CA,72,182,ca,2B,R,R,2008,2009,No
6155,458239,Travis Denker,0.3,21,631,2003,CA,69,205,ca,2B,R,R,2008,2008,Yes
4464,488689,Mike Baxter,0.3,4,128,2005,NY,72,205,ny,RF,L,R,2010,2015,No
9629,502523,Shawn O'Malley,0.3,5,139,2006,WA,71,175,wa,SS,S,R,2014,2016,Yes
10700,534606,Ryan LaMarre,0.3,2,62,2010,MI,73,215,mi,OF,R,L,2015,2023,No
4016,543742,Jerry Sands,0.3,25,757,2008,NY,76,225,ny,LF,R,R,2011,2016,No
13300,571851,Spencer Kieboom,0.3,5,174,2012,SC,72,210,sc,C,R,R,2016,2018,No
10030,572008,Chris Owings,0.3,1000,41,2009,SC,70,185,sc,SS,R,R,2013,2023,Yes
9741,572019,Ben Paulsen,0.3,3,90,2009,WI,76,210,wi,1B,L,R,2014,2016,No
13271,572128,Richie Shaffer,0.3,1,25,2012,NJ,75,230,nj,LF,R,R,2015,2023,No
13132,572180,Andrew Susac,0.3,2,86,2011,CA,73,220,ca,C,R,R,2014,2023,No
12957,592731,Steve Selsky,0.3,33,1015,2011,CA,72,213,ca,RF,R,R,2016,2017,No
12723,607385,Tyler Collins,0.3,6,197,2011,TX,71,215,tx,LF,L,L,2014,2017,No
17710,607461,Matt Beaty,0.3,12,372,2015,GA,72,215,ga,DH,L,R,2019,2023,No
16686,613564,Jason Vosler,0.3,16,469,2014,NY,73,220,ny,1B,L,R,2021,2023,No
15103,621471,Boog Powell,0.3,20,619,2012,CA,70,200,ca,OF,L,L,2017,2023,No
19318,642136,Matt Thaiss,0.3,1,16,2016,NJ,72,215,nj,C,L,R,2019,2023,No
18032,664029,Mark Mathias,0.3,3,93,2015,CA,72,200,ca,2B,R,R,2020,2023,No
20287,666163,Ben Rortvedt,0.3,2,56,2016,WI,69,191,wi,C,L,R,2021,2023,Yes
19960,666211,Taylor Trammell,0.3,1000,35,2016,GA,74,220,ga,LF,L,L,2021,2023,Yes
22266,669364,Xavier Edwards,0.3,1000,38,2018,NY,70,175,ny,SS,S,R,2023,2023,Yes
20056,676701,Alan Trejo,0.3,16,476,2017,CA,74,205,ca,2B,R,R,2021,2023,No
1000332,110345,Randy Asadoor,0.2,3,57,1983,CA,73,185,ca,3B,R,R,1986,1986,No
1000368,110382,Doug Ault,0.2,32,738,1969,TX,75,200,tx,1B,R,L,1976,1980,No
1000788,110808,Kevin Belcher,0.2,6,155,1987,TX,72,170,tx,CF,R,R,1990,1990,No
1001051,111082,Larvell Blanks,0.2,3,60,1969,TX,68,167,tx,SS,R,R,1972,1980,Yes
1001252,111290,Brent Bowers,0.2,2,60,1989,IL,75,200,il,LF,L,R,1996,1996,Yes
1001408,111445,Rod Brewer,0.2,5,124,1987,FL,75,210,fl,1B,L,L,1990,1993,No
1001929,111973,Nick Capra,0.2,3,69,1979,CO,68,165,co,CF,R,R,1982,1991,No
1003416,113481,Brian Dorsett,0.2,10,241,1983,IN,75,220,in,C,R,R,1987,1996,No
1004572,114656,Mike Gates,0.2,7,166,1979,CA,72,165,ca,2B,L,R,1981,1982,No
1004745,114831,Ed Giovanola,0.2,7,178,1990,CA,70,170,ca,3B,L,R,1995,1999,No
1005388,115498,John Harrell,0.2,31,604,1966,CA,74,190,ca,C,R,R,1969,1969,No
1005849,115970,George Hinshaw,0.2,11,265,1980,CA,72,185,ca,RF,R,R,1982,1983,No
1006072,116199,Chris Howard,0.2,41,1056,1988,CA,74,200,ca,C,R,R,1991,1994,No
1006108,116234,Dann Howitt,0.2,18,457,1986,MI,77,205,mi,RF,L,R,1989,1994,No
1006198,116332,Buddy Hunter,0.2,3,61,1969,NE,70,170,ne,2B,R,R,1971,1975,No
1006262,116391,Garey Ingram,0.2,43,1098,1988,GA,71,180,ga,2B,R,R,1994,1997,Yes
1006431,116565,Bob Johnson,0.2,9,217,1977,TX,75,195,tx,C,R,R,1981,1983,Yes
1006918,117067,Bruce Kimm,0.2,7,145,1969,IA,71,175,ia,C,R,R,1976,1980,Yes
1007022,117173,Mickey Klutts,0.2,4,86,1972,CA,71,185,ca,3B,R,R,1976,1983,Yes
1007281,117437,Gene Lamont,0.2,1,13,1965,IL,73,195,il,C,L,R,1970,1975,Yes
1008667,118853,Jeff McNeely,0.2,2,53,1989,NC,74,190,nc,CF,R,R,1993,1993,No
1008829,119017,Joey Meyer,0.2,5,132,1983,HI,75,260,hi,DH,R,R,1988,1989,No
1008849,119038,Matt Mieske,0.2,17,456,1990,MI,72,190,mi,RF,R,R,1993,2000,No
1009194,119388,Russ Morman,0.2,1,28,1983,MO,76,220,mo,1B,R,R,1986,1997,No
1009775,119985,Dave Oliver,0.2,3,53,1973,CA,71,175,ca,2B,L,R,1977,1977,No
1009983,120207,Ken Pape,0.2,2,28,1970,TX,71,195,tx,SS,R,R,1976,1976,Yes
1010006,120233,Rick Parker,0.2,16,408,1985,MO,72,185,mo,LF,R,R,1990,1996,No
1010567,120801,Harvey Pulliam,0.2,3,79,1986,CA,72,205,ca,LF,R,R,1991,1997,Yes
1010888,121131,Kevin Rhomberg,0.2,14,349,1977,IA,72,175,ia,LF,R,R,1982,1984,No
1012045,122304,Bob Skube,0.2,5,114,1975,CA,72,180,ca,OF,L,L,1982,1983,Yes
1012437,122696,Dave Staton,0.2,5,128,1989,WA,77,215,wa,1B,R,R,1993,1994,No
1013002,123275,Bobby Thompson,0.2,19,436,1972,NC,71,175,nc,CF,S,R,1978,1978,Yes
1013072,123350,Ozzie Timmons,0.2,5,137,1991,FL,74,205,fl,LF,R,R,1995,2000,No
1013284,123568,Tim Unroe,0.2,28,780,1992,IL,75,200,il,1B,R,R,1995,2000,No
1013376,123667,Jim Vatcher,0.2,20,519,1987,CA,69,165,ca,RF,R,R,1990,1992,No
1013723,124029,Eric Wedge,0.2,3,83,1989,IN,75,215,in,C,R,R,1991,1994,No
1013925,124239,Tom Wiedenbauer,0.2,7,145,1976,WI,73,180,az,RF,R,R,1979,1979,Yes
1004666,136763,Derrick Gibson,0.2,13,380,1993,FL,74,245,fl,RF,R,R,1998,1999,Yes
1005114,150166,Creighton Gubanich,0.2,6,177,1990,NJ,75,200,pa,C,R,R,1999,1999,Yes
2032,150207,Paul Phillips,0.2,9,257,1998,AL,71,200,al,C,R,R,2004,2010,No
585,150416,Danny Ardoin,0.2,5,120,1995,LA,72,225,la,C,R,R,2000,2008,No
1009661,277418,Talmadge Nunnari,0.2,9,286,1997,FL,73,200,fl,1B,L,L,2000,2000,No
1006479,297292,Keith Johnson,0.2,4,115,1992,CA,71,205,ca,1B,R,R,2000,2000,No
283,407930,Bobby Hill,0.2,2,66,1999,CA,70,175,ca,2B,S,R,2002,2005,No
2182,424366,John-Ford Griffin,0.2,1,23,2001,FL,74,215,fl,RF,L,L,2005,2007,No
5588,430574,Mitch Maier,0.2,1,30,2003,MI,75,210,mi,CF,L,R,2006,2012,No
2216,430603,Don Kelly,0.2,8,237,2001,PA,76,215,pa,LF,L,R,2007,2016,No
2157,430658,Justin Leone,0.2,13,395,1999,NV,73,200,nv,3B,R,R,2004,2006,No
1920,430886,Brian Dallimore,0.2,9,264,1996,NV,73,205,nv,2B,R,R,2004,2005,No
7365,445196,Matt Tolbert,0.2,16,481,2004,MS,72,185,ms,2B,S,R,2008,2011,No
4666,450192,Luke Carlin,0.2,10,290,2002,MD,70,190,md,C,S,R,2008,2012,No
109,452096,Darren Ford,0.2,18,526,2004,NJ,69,190,nj,CF,R,R,2010,2011,Yes
3409,457508,Jonathan Van Every,0.2,29,876,2000,MS,73,200,ms,CF,L,L,2008,2010,No
7554,459440,Jarrett Hoffpauir,0.2,6,180,2004,MS,69,190,ms,3B,R,R,2009,2010,No
8021,460267,Brandon Boggs,0.2,4,111,2004,MO,72,210,mo,LF,S,R,2008,2011,No
3664,462405,Brooks Conrad,0.2,8,236,2001,CA,70,190,ca,3B,S,R,2008,2014,No
9856,474319,Brandon Snyder,0.2,1,13,2005,NV,74,215,nv,1B,R,R,2010,2018,Yes
6178,506997,Tony Sanchez,0.2,1,4,2009,FL,71,220,fl,C,R,R,2013,2017,No
11464,518502,Gary Brown,0.2,1,24,2010,CA,73,190,ca,CF,R,R,2014,2014,No
8145,518700,Eric Fryer,0.2,10,311,2007,OH,74,215,oh,C,R,R,2011,2017,No
12508,542908,Jett Bandy,0.2,31,945,2011,CA,76,235,ca,C,R,R,2015,2018,No
14818,592444,JaCoby Jones,0.2,3,87,2013,OK,74,211,ok,OF,R,R,2016,2023,No
11608,594555,Garin Cecchini,0.2,4,143,2010,LA,75,220,la,3B,L,R,2014,2015,Yes
17161,595453,Chad Wallach,0.2,5,142,2013,CA,74,246,ca,C,R,R,2017,2023,No
13718,607471,Christopher Bostick,0.2,44,1336,2011,NY,70,200,ny,2B,R,R,2017,2018,No
14137,621005,Tim Lopes,0.2,6,191,2012,CA,70,180,ca,2B,R,R,2019,2023,Yes
13905,623180,Seth Mejias-Brean,0.2,8,262,2012,AZ,74,205,az,3B,R,R,2019,2023,No
15119,641958,Jordan Patterson,0.2,4,109,2013,AL,76,227,al,RF,L,L,2016,2016,No
16542,643418,Shed Long Jr.,0.2,12,375,2013,AL,68,184,al,2B,L,R,2019,2023,Yes
19727,656388,Joe Dunand,0.2,2,51,2017,FL,73,205,fl,1B,R,R,2022,2023,No
19348,656847,DJ Peters,0.2,4,131,2016,CA,77,225,ca,CF,R,R,2021,2023,No
26208,666149,Tyler Fitzgerald,0.2,4,116,2019,IL,75,205,il,SS,R,R,2023,2023,No
19977,668663,Tres Barrera,0.2,6,184,2016,TX,72,215,tx,C,R,R,2019,2023,No
22261,669352,Bubba Thompson,0.2,1,26,2017,AL,74,197,al,LF,R,R,2022,2023,Yes
26396,669701,Josh Smith,0.2,2,67,2019,LA,70,172,la,SS,L,R,2022,2023,No
26365,676356,Jonny DeLuca,0.2,25,761,2019,CA,72,200,ca,LF,R,R,2023,2023,No
27465,679529,Spencer Torkelson,0.2,1,1,2020,CA,73,220,ca,1B,R,R,2022,2023,No
24589,680700,Richie Palacios,0.2,3,103,2018,NY,70,180,ny,OF,L,R,2022,2023,No
24729,681351,Logan O'Hoppe,0.2,23,677,2018,NY,74,185,ny,C,R,R,2022,2023,Yes
24934,681807,David Fry,0.2,7,215,2018,TX,72,215,tx,C,R,R,2023,2023,No
25055,681987,Nate Eaton,0.2,21,632,2018,VA,71,200,va,RF,R,R,2022,2023,No
25643,686452,Drew Millas,0.2,7,224,2019,MO,72,198,mo,C,S,R,2023,2023,No
1000059,110065,Mike Adams,0.1,10,198,1966,OH,69,180,ca,LF,R,R,1972,1978,Yes
1000231,110241,Jim Anderson,0.1,2,25,1975,CA,72,170,ca,SS,R,R,1978,1984,Yes
1000508,110529,Jeff Banister,0.1,25,621,1986,OK,74,200,ok,PH,R,R,1991,1991,No
1000622,110638,Kimera Bartee,0.1,14,399,1993,NE,72,200,ne,CF,R,R,1996,2001,No
1001193,111225,Josh Booty,0.1,1,5,1994,MS,75,210,la,3B,R,R,1996,1998,Yes
1001312,111348,Mark Bradley,0.1,1,24,1975,KY,73,180,ky,RF,R,R,1981,1983,Yes
1001320,111357,Terry Bradshaw,0.1,9,242,1990,VA,72,180,va,LF,L,R,1995,1996,No
1001324,111359,Brian Brady,0.1,6,138,1984,NY,71,185,ny,RF,L,L,1989,1989,No
1001474,111512,Jerry Brooks,0.1,12,296,1988,NY,72,195,ny,RF,R,R,1993,1996,No
1001624,111661,Kevin Buckley,0.1,17,424,1981,MA,73,200,ma,DH,R,R,1984,1984,No
1001645,111683,Bud Bulling,0.1,14,325,1974,CA,73,200,ca,C,R,R,1977,1983,No
1002192,112245,Rich Chiles,0.1,2,23,1968,CA,71,170,ca,LF,L,L,1971,1978,Yes
1002233,112285,Darryl Cias,0.1,6,143,1975,NY,71,190,ca,C,R,R,1983,1983,Yes
1002406,112456,Mike Colbern,0.1,2,32,1976,CA,75,205,ca,C,R,R,1978,1979,No
1003002,113066,Jeff Datz,0.1,19,484,1982,NJ,76,220,nj,C,R,R,1989,1989,No
1003145,113206,Jim Deidel,0.1,15,281,1967,CO,74,195,co,C,R,R,1974,1974,Yes
1003152,113214,Mark DeJohn,0.1,23,533,1971,CT,71,170,ct,SS,S,R,1982,1982,Yes
1003258,113322,Jeffrey DeWillis,0.1,3,63,1983,TX,74,170,tx,C,R,R,1987,1987,Yes
1003350,113414,Tom Dodd,0.1,2,31,1979,OR,72,190,or,DH,R,R,1986,1986,No
1004384,114468,Mike Fuentes,0.1,2,44,1981,FL,75,190,fl,LF,R,R,1983,1984,No
1004394,114479,Jim Fuller,0.1,26,604,1969,MD,75,215,md,RF,R,R,1973,1977,No
1004436,114522,Ty Gainey,0.1,2,34,1979,SC,73,190,sc,CF,L,R,1985,1987,Yes
1004839,114921,Larry Gonzales,0.1,22,559,1988,CA,75,200,ca,C,R,R,1993,1993,No
1005275,115382,Jeff Hamilton,0.1,29,731,1982,MI,75,205,mi,3B,R,R,1986,1991,Yes
1005524,115647,Bill Hayes,0.1,1,13,1978,MD,72,195,md,C,R,R,1980,1981,No
1005988,116111,Roger Holt,0.1,4,101,1977,FL,71,165,fl,2B,S,R,1980,1980,No
1006293,116422,Chuck Jackson,0.1,7,175,1984,WA,72,185,wa,3B,R,R,1987,1994,No
1006596,116730,Terry Jones,0.1,40,1136,1993,AL,70,170,al,CF,S,R,1996,2001,No
1006738,116883,Pat Keedy,0.1,5,119,1979,AL,76,205,al,3B,R,R,1985,1989,No
1006878,117025,Keith Kessinger,0.1,36,918,1989,AR,74,185,ar,SS,S,R,1993,1993,No
1007181,117334,Gene Krug,0.1,29,688,1977,KS,76,225,ks,PH,L,L,1981,1981,No
1007252,117407,Roger LaFrancois,0.1,8,195,1977,CT,74,215,ct,C,L,R,1982,1982,No
1007332,117489,Joe Lansford,0.1,1,14,1979,CA,77,225,ca,1B,R,R,1982,1983,Yes
1007598,117754,Dave Liddell,0.1,4,83,1984,CA,72,190,ca,C,R,R,1990,1990,Yes
1007622,117774,Jack Lind,0.1,31,600,1966,CO,72,170,co,SS,S,R,1974,1975,No
1007720,117881,Phil Lombardi,0.1,3,77,1981,TX,74,200,ca,C,R,R,1986,1989,Yes
1007856,118024,Mitch Lyden,0.1,4,93,1983,OR,75,225,or,C,R,R,1993,1993,Yes
1008167,118354,Gene Martin,0.1,3,43,1965,GA,72,190,ga,LF,L,R,1968,1968,Yes
1008208,118389,John Marzano,0.1,1,14,1984,PA,71,195,pa,C,R,R,1987,1998,No
1008412,118592,Don McCormack,0.1,4,75,1974,WA,75,205,wa,C,R,R,1980,1981,Yes
1008963,119157,Brian Milner,0.1,7,158,1978,TX,74,200,tx,C,R,R,1978,1978,Yes
1009073,119268,Ray Montgomery,0.1,13,348,1990,NY,75,195,ny,RF,R,R,1996,1998,No
1009856,120071,Frank Ortenzio,0.1,47,950,1969,CA,74,215,ca,1B,R,R,1973,1973,Yes
1010120,120348,Jorge Pedre,0.1,33,845,1987,CA,71,210,ca,C,R,R,1991,1992,No
1762,120766,Curtis Pride,0.1,10,258,1986,DC,72,210,md,LF,L,R,1993,2006,Yes
1010586,120821,Tim Pyznarski,0.1,1,15,1981,IL,74,195,il,1B,R,R,1986,1986,No
1010794,121026,Jessie Reid,0.1,1,7,1980,HI,73,200,ca,RF,L,L,1987,1988,Yes
1011149,121401,Dan Rohrmeier,0.1,5,115,1987,OH,72,185,fl,DH,R,R,1997,1997,No
1011570,121821,Jay Schlueter,0.1,2,26,1967,AZ,72,182,az,LF,R,R,1971,1971,Yes
1011854,122113,Bob Sheldon,0.1,22,507,1972,CA,72,170,ca,2B,L,R,1974,1977,No
1011984,122245,Nelson Simmons,0.1,2,43,1981,DC,73,185,ca,OF,S,R,1984,1987,Yes
1012113,122365,Chris Smith,0.1,11,280,1978,CA,72,185,ca,1B,S,R,1981,1983,No
1012341,122597,Charlie Spikes,0.1,1,11,1969,LA,75,220,la,OF,R,R,1972,1980,Yes
1013619,123924,Kevin Ward,0.1,6,154,1983,PA,73,195,pa,OF,R,R,1991,1992,No
1014237,124560,Gary Woods,0.1,27,602,1973,CA,74,190,ca,CF,R,R,1976,1985,No
1014382,124703,John Young,0.1,27,518,1967,CA,75,210,ca,1B,L,L,1971,1971,Yes
1011979,137000,Brian Simmons,0.1,2,55,1995,PA,74,190,pa,LF,S,R,1998,2001,No
1456,150220,Matthew LeCroy,0.1,2,63,1994,SC,74,230,sc,C,R,R,2000,2007,Yes
1009141,150425,Willie Morales,0.1,14,405,1993,AZ,70,200,az,C,R,R,2000,2000,No
1007717,206565,Steve Lomasney,0.1,5,130,1995,MA,72,205,ma,C,R,R,1999,1999,Yes
1000138,284569,Dusty Allen,0.1,30,817,1995,OK,76,215,ok,1B,R,R,2000,2000,No
1626,400109,Esix Snead,0.1,18,528,1998,FL,71,185,fl,CF,S,R,2002,2004,No
1614,408064,Trey Lunsford,0.1,33,991,2000,TX,73,210,tx,C,R,R,2002,2003,No
1820,425473,Jamal Strong,0.1,6,176,2000,CA,70,185,ca,CF,R,R,2003,2005,No
1715,425512,Jeff Duncan,0.1,7,215,2000,IL,74,190,il,CF,L,L,2003,2004,No
1686,425631,Robby Hammock,0.1,23,703,1998,GA,70,185,ga,C,R,R,2003,2011,No
1808,425634,Mike Hessman,0.1,15,452,1996,CA,77,215,ca,1B,R,R,2003,2010,Yes
1725,429421,Colin Porter,0.1,17,512,1998,AZ,74,210,az,CF,L,L,2003,2004,No
2914,430041,Ray Sadler,0.1,30,920,1999,TX,73,200,tx,CF,R,R,2005,2005,No
6234,430927,Brian Buscher,0.1,3,93,2003,FL,72,220,fl,3B,L,R,2007,2009,No
4563,434704,Delwyn Young,0.1,4,121,2002,CA,70,209,ca,LF,S,R,2006,2010,No
4381,445584,Matt Tupman,0.1,9,258,2002,NH,71,185,nh,C,L,R,2008,2008,No
4390,445599,Scott Moore,0.1,1,8,2002,CA,74,195,ca,3B,L,R,2006,2012,Yes
3674,446132,Michael Hollimon,0.1,16,480,2005,TX,73,195,tx,SS,S,R,2008,2008,No
2650,446395,Corey Brown,0.1,1000,59,2007,FL,73,200,fl,LF,L,L,2011,2014,No
2312,448767,Dusty Ryan,0.1,46,1370,2002,CA,76,235,ca,C,R,R,2008,2009,Yes
4592,454533,T.J. Bohn,0.1,30,910,2002,MN,77,200,mn,RF,R,R,2006,2008,No
4748,454998,Matt Carson,0.1,5,156,2002,CA,74,200,ca,RF,R,R,2009,2013,No
2657,455025,Chad Santos,0.1,22,661,1999,HI,71,220,fl,1B,L,L,2006,2006,Yes
8056,455095,Jeff Frazier,0.1,3,73,2004,NJ,75,195,nj,LF,R,R,2010,2010,No
7498,455113,Donny Lucy,0.1,2,59,2004,CA,74,205,ca,C,R,R,2007,2011,No
5715,455687,Jai Miller,0.1,4,113,2003,AL,75,200,al,RF,R,R,2008,2011,Yes
2945,459714,Buck Coats,0.1,18,523,2000,GA,75,200,ga,CF,L,R,2006,2008,Yes
4675,460022,Tyler Greene,0.1,1,30,2005,NC,74,200,nc,2B,R,R,2009,2013,No
3006,462536,Mitch Jones,0.1,7,218,2000,UT,74,215,ut,RF,R,R,2009,2009,No
2784,501961,Derrick Robinson,0.1,4,107,2006,FL,71,190,fl,CF,S,L,2013,2013,No
3154,502126,Domonic Brown,0.1,20,607,2006,FL,77,225,fl,LF,L,L,2010,2015,Yes
11241,502273,Mike Freeman,0.1,11,331,2010,FL,72,195,fl,2B,L,R,2016,2023,No
3735,518963,Zach Lutz,0.1,5,183,2007,PA,73,220,pa,3B,R,R,2012,2013,No
11155,519303,Elliot Soto,0.1,13,422,2007,IL,69,160,il,SS,R,R,2020,2023,Yes
8524,519425,Jackson Williams,0.1,1000,43,2007,OK,70,200,ok,C,R,R,2014,2015,No
12779,542992,Andy Burns,0.1,11,349,2011,SC,74,205,sc,3B,R,R,2016,2023,No
9632,571804,Brett Jackson,0.1,1,31,2009,CA,74,220,ca,CF,L,R,2012,2014,No
9433,572863,Dustin Garneau,0.1,19,571,2009,CA,74,205,ca,C,R,R,2015,2023,No
12138,592166,Ryan Brett,0.1,3,98,2010,WA,69,180,wa,2B,R,R,2015,2015,Yes
12181,592274,Matt Duffy,0.1,20,610,2011,MA,75,215,ma,3B,R,R,2015,2016,No
10585,592596,Rico Noel,0.1,5,154,2010,OK,68,170,ok,OF,R,R,2015,2023,No
10838,592774,Cody Stanley,0.1,4,139,2010,NC,70,190,nc,C,L,R,2015,2015,No
18067,596117,Garrett Stubbs,0.1,8,229,2015,CA,70,170,ca,C,L,R,2019,2023,No
14282,605183,Jason Coats,0.1,12,365,2011,TX,74,200,tx,RF,R,R,2016,2016,No
12284,607345,Kevan Smith,0.1,7,231,2011,PA,76,230,pa,C,R,R,2016,2021,No
16271,607468,Alex Blandino,0.1,1,29,2014,CA,72,190,ca,2B,R,R,2018,2023,No
13788,608703,Matt Reynolds,0.1,2,71,2012,OK,73,210,ok,2B,R,R,2016,2023,No
19477,621008,Alex De Goti,0.1,15,457,2016,FL,72,192,fl,SS,R,R,2021,2023,No
14556,621559,Max Moroff,0.1,16,496,2012,FL,70,190,fl,2B,S,R,2016,2023,No
19644,641512,Ben DeLuzio,0.1,3,80,2013,MO,75,200,fl,CF,R,R,2022,2023,No
15697,641741,Gosuke Katoh,0.1,2,66,2013,CA,73,200,ca,2B,L,R,2022,2023,Yes
12490,642094,Tyler Smith,0.1,8,237,2013,CA,72,195,ca,SS,R,R,2017,2017,No
15730,642180,Tyler Wade,0.1,4,134,2013,CA,73,188,ca,2B,L,R,2017,2023,Yes
19346,642201,Eli White,0.1,11,322,2016,SC,74,195,sc,CF,R,R,2020,2023,No
19358,642215,Weston Wilson,0.1,17,501,2016,NC,75,215,nc,3B,R,R,2023,2023,No
19877,656484,Tristan Gray,0.1,13,388,2017,TX,71,215,tx,3B,L,R,2023,2023,No
17837,656883,Jakson Reetz,0.1,3,93,2014,NE,72,205,ne,C,R,R,2021,2023,Yes
16729,657434,Brian O'Grady,0.1,8,245,2014,PA,74,215,pa,RF,L,R,2019,2023,No
19422,661531,Brian Serven,0.1,5,140,2016,CA,72,207,ca,C,R,R,2022,2023,No
21562,663853,Romy Gonzalez,0.1,18,528,2018,FL,73,215,fl,2B,R,R,2021,2023,No
19521,670370,Andrew Young,0.1,37,1126,2016,ND,72,196,nd,2B,R,R,2020,2023,No
22558,672284,Jarred Kelenic,0.1,1,6,2018,WI,73,206,wi,LF,L,L,2021,2023,Yes
31166,677008,Heston Kjerstad,0.1,1,2,2020,TX,75,205,tx,RF,L,R,2023,2023,No
23794,677954,Jordan Groshans,0.1,1,12,2018,TX,75,200,tx,3B,R,R,2022,2023,No
26477,687462,Spencer Horwitz,0.1,24,717,2019,MD,70,190,md,1B,L,R,2023,2023,No
1000046,110064,Bob Adams,0,3,67,1973,PA,74,200,pa,1B,R,R,1977,1977,No
1000130,110137,Andy Allanson,0,2,39,1983,VA,77,225,va,C,R,R,1986,1995,No
1000257,110261,Kim Andrew,0,31,680,1971,CA,70,160,ca,2B,R,R,1975,1975,Yes
1000251,110264,Fred Andrews,0,8,173,1970,LA,68,163,oh,2B,R,R,1976,1977,Yes
1000390,110408,Joe Ayrault,0,5,126,1990,MI,75,190,fl,C,R,R,1996,1996,Yes
1000664,110681,Bill Bathe,0,8,196,1981,CA,74,200,ca,C,R,R,1986,1990,No
1000665,110685,Kevin Batiste,0,2,53,1985,TX,74,175,tx,RF,R,R,1989,1989,Yes
1000822,110835,Terry Bell,0,1,17,1983,OH,72,195,oh,C,R,R,1986,1987,No
1000955,110983,Steve Bieser,0,32,818,1989,MO,70,170,mo,CF,L,R,1997,1998,No
1001070,111098,Ike Blessitt,0,15,295,1967,MI,71,185,ct,RF,R,R,1972,1972,Yes
1001250,111286,Sam Bowen,0,7,164,1974,GA,69,170,ga,CF,R,R,1977,1980,No
1001261,111300,Steve Bowling,0,7,150,1974,OK,72,185,ok,RF,R,R,1976,1977,No
1001326,111366,Doug Brady,0,12,332,1991,IL,71,165,il,2B,S,R,1995,1995,No
1001355,111394,Jeff Branson,0,2,45,1988,MS,72,180,ms,3B,L,R,1992,2001,No
1001579,111620,J.T. Bruett,0,11,285,1988,WI,71,175,wi,RF,L,L,1992,1993,No
1001792,111834,Randy Byers,0,22,547,1982,NJ,74,180,nj,LF,L,R,1987,1988,Yes
