fg_playerID,person_id,person_full_name,fWAR,pick_round,pick_number,year,person_birth_state_province,person_height,person_weight,home_state,person_primary_position_abbreviation,person_bat_side_code,person_pitch_hand_code,mlb_played_first,mlb_played_last,high_school
1477,122332,Aaron Small,0.5,22,573,1989,CA,77,235,ca,P,R,R,1994,2006,Yes
1012983,123255,Larry Thomas,0.5,2,69,1991,FL,73,190,fl,P,R,L,1995,1997,No
1013019,123296,Mark Thompson,0.5,2,65,1992,KY,74,205,ky,P,R,R,1994,2000,No
1013414,123710,John Verhoeven,0.5,12,273,1974,CA,77,200,ca,P,R,R,1976,1981,No
1013690,123997,Gary Wayne,0.5,4,93,1984,MI,75,192,mi,P,L,L,1989,1994,No
1013704,124010,Roger Weaver,0.5,16,362,1976,NY,75,190,ny,P,R,R,1980,1980,No
1013978,124291,Brian Williams,0.5,3,60,1987,SC,74,195,sc,P,R,R,1991,2000,Yes
459,150183,Matt Anderson,0.5,1,1,1997,KY,76,200,ky,P,R,R,1998,2005,No
1140,345792,Chad Zerbe,0.5,17,455,1991,OH,72,210,oh,P,L,L,2000,2003,No
1007935,407133,Scott MacRae,0.5,32,895,1995,MI,75,205,mi,P,R,R,2001,2001,No
1630,407843,Andy Van Hekken,0.5,3,95,1998,MI,75,185,mi,P,R,L,2002,2002,Yes
1532,407881,Jaime Cerda,0.5,23,694,1998,CA,72,200,ca,P,L,L,2002,2005,No
1446,420864,Randy Flores,0.5,9,289,1997,CA,72,190,ca,P,L,L,2002,2010,No
1637,425286,Wes Obermueller,0.5,2,58,1999,IA,74,210,ia,P,R,R,2002,2007,No
1709,425487,Todd Wellemeyer,0.5,4,103,2000,KY,74,215,ky,P,R,R,2003,2010,No
2174,430610,Dennis Sarfate,0.5,9,268,2001,NY,76,225,ny,P,R,R,2006,2009,No
8604,430665,Brandon Medders,0.5,8,248,2001,AL,73,195,al,P,R,R,2005,2010,No
3799,434592,Chris Resop,0.5,4,122,2001,FL,75,225,fl,P,R,R,2005,2013,Yes
8356,435638,Zach Jackson,0.5,50,1482,2001,PA,77,220,pa,P,L,L,2006,2009,Yes
3109,435679,Jon Huber,0.5,5,139,2000,CA,73,200,fl,P,R,R,2006,2007,No
6293,444865,Jason Hirsh,0.5,2,59,2003,CA,80,250,ca,P,R,R,2006,2008,No
5032,445612,Dale Thayer,0.5,47,1404,1999,CA,72,210,ca,P,R,R,2009,2015,Yes
11827,447755,Steve Delabar,0.5,29,851,2003,KY,77,215,ky,P,R,R,2011,2016,No
9325,453172,Jared Hughes,0.5,4,110,2006,CT,79,240,ct,P,R,R,2011,2020,No
7489,455092,Scott Elbert,0.5,1,17,2004,MO,74,225,mo,P,L,L,2008,2014,Yes
5673,460072,Jason Berken,0.5,6,175,2006,WI,72,210,wi,P,R,R,2009,2012,No
9885,473560,Lance Broadway,0.5,1,15,2005,TX,75,195,tx,P,R,R,2007,2009,No
4553,488722,Zach Braddock,0.5,18,535,2005,NJ,74,220,nj,P,L,L,2010,2011,Yes
8270,488787,Casey Coleman,0.5,15,461,2008,FL,72,185,fl,P,L,R,2010,2023,No
9823,489020,Brad Kilby,0.5,29,881,2005,CA,72,240,ca,P,L,L,2009,2010,No
9513,501874,Kam Mickolio,0.5,18,531,2006,MT,81,255,mt,P,R,R,2008,2011,No
11137,502211,Mike Bolsinger,0.5,15,451,2010,TX,73,215,tx,P,R,R,2014,2017,No
10534,502593,Jake Petricka,0.5,2,63,2010,MN,76,218,mn,P,R,R,2013,2023,No
3237,519008,T.J. McFarland,0.5,4,137,2007,IL,75,200,il,P,L,L,2013,2023,No
7525,519267,Evan Scribner,0.5,28,853,2007,CT,75,190,ct,P,R,R,2011,2017,No
8799,543634,Ryan Perry,0.5,1,21,2008,CA,77,215,ca,P,R,R,2009,2012,No
11388,592130,Danny Barnes,0.5,35,1056,2010,NY,73,215,ny,P,L,R,2016,2018,No
16058,592233,Stefan Crichton,0.5,23,699,2013,TX,75,208,tx,P,R,R,2017,2023,No
11712,592340,Erik Goeddel,0.5,24,722,2010,CA,75,191,ca,P,R,R,2014,2018,No
14663,592346,Chi Chi González,0.5,1,23,2013,FL,75,210,fl,P,R,R,2015,2023,No
16731,592499,Artie Lewicki,0.5,8,250,2014,NJ,75,195,nj,P,R,R,2017,2020,Yes
11754,592593,Justin Nicolino,0.5,2,80,2010,FL,75,195,fl,P,L,L,2015,2023,Yes
14899,592865,Taylor Williams,0.5,4,122,2013,WA,71,185,wa,P,S,R,2017,2023,No
15451,594577,Mike Mayers,0.5,3,93,2013,OH,74,220,oh,P,R,R,2016,2023,No
13560,594742,Alec Asher,0.5,4,156,2012,FL,76,240,fl,P,R,R,2015,2018,No
11753,594986,Kyle Ryan,0.5,12,373,2010,FL,77,215,fl,P,L,L,2014,2023,Yes
13143,596064,Henry Owens,0.5,1000,36,2011,CA,78,220,ca,P,L,L,2015,2023,Yes
14272,598271,Brian Johnson,0.5,1,31,2012,FL,75,250,fl,P,L,L,2015,2023,No
14741,621397,Tyler Olson,0.5,7,207,2013,WA,75,205,wa,P,R,L,2015,2019,No
19453,641312,Shaun Anderson,0.5,3,88,2016,FL,78,228,fl,P,R,R,2019,2023,No
21238,642216,Allan Winans,0.5,17,500,2018,CA,74,165,ca,P,R,R,2023,2023,No
17034,656887,Sean Reid-Foley,0.5,2,49,2014,GU,75,230,fl,P,R,R,2018,2023,Yes
19274,657097,Jacob Webb,0.5,18,553,2014,CA,74,210,ca,P,R,R,2019,2023,No
17585,657141,Jordan Yamamoto,0.5,12,356,2014,HI,72,185,hi,P,R,R,2019,2023,Yes
21045,661527,Seth Martinez,0.5,17,502,2016,AZ,74,200,az,P,R,R,2021,2023,No
18694,663465,Kolby Allard,0.5,1,14,2015,CA,73,195,ca,P,L,L,2018,2023,Yes
21527,663704,James McArthur,0.5,12,347,2018,TX,79,230,tx,P,R,R,2023,2023,No
20515,669459,Kyle Nelson,0.5,15,462,2017,CA,73,175,ca,P,L,L,2020,2023,No
26108,669467,Andre Pallante,0.5,4,125,2019,CA,72,203,ca,P,R,R,2022,2023,No
22310,669735,Chris Rodriguez,0.5,4,126,2016,FL,74,185,fl,P,R,R,2021,2023,Yes
20395,676606,Nick Margevicius,0.5,7,198,2017,OH,77,225,oh,P,L,L,2019,2023,No
24604,680735,Austin Cox,0.5,5,152,2018,GA,76,235,ga,P,L,L,2023,2023,No
24937,681810,Austin Warren,0.5,6,181,2018,NC,72,170,nc,P,R,R,2021,2023,No
29839,686218,Emmet Sheehan,0.5,6,192,2021,NY,77,220,ny,P,R,R,2023,2023,No
26260,686753,Drey Jameson,0.5,1000,34,2019,IN,72,165,in,P,R,R,2022,2023,No
26048,687830,Sawyer Gipson-Long,0.5,6,179,2019,GA,76,225,ga,P,R,R,2023,2023,No
1000195,110206,José Álvarez,0.4,8,183,1978,FL,70,170,fl,P,R,R,1981,1989,No
1000241,110251,Rick Anderson,0.4,24,580,1978,WA,72,175,wa,P,R,R,1986,1988,No
1000389,110409,Bob Ayrault,0.4,26,657,1987,CA,76,230,ca,P,R,R,1992,1993,No
1000652,110669,Rich Batchelor,0.4,7,171,1988,SC,73,195,sc,P,R,R,1993,1997,No
1001545,111576,Mike Brown,0.4,2,48,1980,NJ,74,195,nj,P,R,R,1982,1987,No
1001857,111901,Fred Cambria,0.4,3,58,1969,NY,74,195,ny,P,R,R,1970,1970,No
1002328,112380,Ken Clay,0.4,2,38,1972,VA,75,195,va,P,R,R,1977,1981,Yes
1002360,112413,Brad Clontz,0.4,10,285,1992,VA,73,195,va,P,R,R,1995,2000,No
1002549,112605,Jim Converse,0.4,16,417,1990,CA,69,180,ca,P,L,R,1993,1997,Yes
1003205,113267,Brian Denman,0.4,14,345,1977,MN,76,205,mn,P,R,R,1982,1982,No
1003304,113369,Bill Dillman,0.4,6,118,1965,NJ,74,180,nj,P,R,R,1967,1970,No
1003452,113517,Dave Downs,0.4,6,125,1970,UT,77,220,ut,P,R,R,1972,1972,Yes
1003518,113583,Brian Dubois,0.4,4,99,1985,IL,70,195,il,P,L,L,1989,1990,Yes
1003935,114011,Ed Farmer,0.4,5,91,1967,IL,77,210,il,P,R,R,1971,1983,Yes
1004032,114111,Danny Fife,0.4,21,413,1967,IL,75,175,mi,P,R,R,1973,1974,Yes
1004306,114390,Willie Fraser,0.4,1,15,1985,NY,73,206,ny,P,R,R,1986,1995,No
1005831,115943,Milt Hill,0.4,23,588,1985,GA,72,180,ga,P,R,R,1991,1994,No
1005968,116092,Jeff Holly,0.4,17,383,1971,CA,77,210,ca,P,L,L,1977,1979,Yes
1006146,116273,Phil Huffman,0.4,2,36,1977,TX,74,180,tx,P,R,R,1979,1985,Yes
1006254,116383,Mike Ignasiak,0.4,4,98,1987,MI,71,175,mi,P,S,R,1991,1995,No
1007372,117529,Bill Latham,0.4,11,286,1977,AL,74,190,al,P,L,L,1985,1986,Yes
1007572,117727,Dennis Lewallyn,0.4,3,56,1971,FL,76,200,al,P,R,R,1975,1982,Yes
1583,117929,Andrew Lorraine,0.4,4,103,1993,CA,75,200,ca,P,L,L,1994,2002,No
1007971,118144,Jim Magnuson,0.4,3,58,1966,WI,74,190,wi,P,R,L,1970,1973,No
1219,118353,Tom Martin,0.4,6,139,1988,SC,73,215,fl,P,L,L,1997,2007,Yes
1008327,118508,Jamie McAndrew,0.4,23,581,1986,PA,74,190,co,P,R,R,1995,1997,Yes
1008865,119054,Sam Militello,0.4,6,161,1990,FL,75,200,fl,P,R,R,1992,1993,No
1011189,121441,John Roper,0.4,12,314,1990,NC,72,175,nc,P,R,R,1993,1995,Yes
1011718,121971,Chuck Seelbach,0.4,31,709,1969,OH,72,180,oh,P,R,R,1971,1974,No
1812,122007,Dan Serafini,0.4,1,26,1992,CA,73,190,ca,P,S,L,1996,2007,Yes
1012626,122883,John Strohmayer,0.4,26,576,1968,SD,73,181,sd,P,R,R,1970,1974,No
1013189,123471,Rich Troedson,0.4,6,109,1968,CA,73,170,ca,P,L,L,1973,1974,Yes
1013641,123947,Mike Warren,0.4,12,299,1979,CA,73,175,ca,P,R,R,1983,1985,Yes
1013793,124103,Bill Wertz,0.4,31,799,1989,OH,78,220,oh,P,R,R,1993,1994,No
1014423,124749,Clint Zavaras,0.4,3,61,1985,CO,73,175,co,P,R,R,1989,1989,Yes
1008602,150062,Tony McKnight,0.4,1,22,1995,TX,77,205,ar,P,L,R,2000,2001,Yes
1211,150135,Travis Harper,0.4,3,101,1997,VA,76,190,va,P,L,R,2000,2006,No
1561,150295,Micah Bowie,0.4,8,236,1993,TX,76,220,tx,P,L,L,1999,2008,Yes
1048,276525,Jason Middlebrook,0.4,9,260,1996,MI,75,215,mi,P,R,R,2001,2003,No
108,406874,Joe Nelson,0.4,4,122,1996,CA,73,205,ca,P,R,R,2001,2010,No
62,407482,Eric Knott,0.4,24,725,1996,IL,70,191,il,P,L,L,2001,2003,No
1181,421004,Jason Simontacchi,0.4,21,619,1996,CA,74,190,ca,P,R,R,2002,2007,No
1566,424625,Jason Kershner,0.4,12,325,1995,AZ,74,190,az,P,L,L,2002,2004,Yes
1568,424725,Carl Sadler,0.4,34,1000,1996,FL,74,190,fl,P,L,L,2002,2003,Yes
2175,430608,Ben Hendrickson,0.4,10,304,1999,MN,76,205,mn,P,R,R,2004,2006,Yes
3833,434629,Chris Seddon,0.4,5,139,2001,CA,76,220,ca,P,L,L,2007,2012,Yes
1149,445193,Robert Coello,0.4,20,588,2004,NJ,77,250,fl,P,R,R,2010,2013,No
7334,452240,Adam Russell,0.4,6,179,2004,OH,80,280,oh,P,R,R,2008,2011,No
4241,453184,Brad Lincoln,0.4,1,4,2006,TX,72,225,tx,P,L,R,2010,2014,No
8079,453954,Kevin Hart,0.4,11,319,2004,OH,76,230,oh,P,R,R,2007,2009,No
3625,456102,David Pauley,0.4,8,240,2001,CO,74,215,co,P,R,R,2006,2012,Yes
596,456662,Jeremy Horst,0.4,21,649,2007,WY,75,235,wy,P,L,L,2011,2013,No
5109,457425,Evan Meek,0.4,11,332,2002,WA,72,215,wa,P,R,R,2008,2014,Yes
4886,460580,Chuck James,0.4,20,605,2002,GA,72,190,ga,P,L,L,2005,2011,No
3600,461904,Chris Britton,0.4,8,233,2001,FL,75,275,fl,P,R,R,2006,2008,Yes
6576,476594,Robert Stock,0.4,2,67,2009,WA,73,260,wa,P,L,R,2018,2023,No
9720,488786,Louis Coleman,0.4,5,152,2009,MS,76,205,ms,P,R,R,2011,2018,No
4053,489002,Steve Johnson,0.4,13,406,2005,MD,73,220,md,P,R,R,2012,2016,No
9486,502004,George Kontos,0.4,5,164,2006,IL,75,225,il,P,R,R,2011,2018,No
4080,502130,Dan Runzler,0.4,9,284,2007,CA,76,210,ca,P,L,L,2009,2017,No
2868,518493,Drake Britton,0.4,23,714,2007,TX,74,215,tx,P,L,L,2013,2014,Yes
11502,592170,Parker Bridwell,0.4,9,268,2010,TX,76,185,tx,P,R,R,2016,2018,Yes
14509,605446,Dereck Rodríguez,0.4,6,208,2011,TX,72,208,fl,P,R,R,2018,2023,Yes
18300,605498,Andrew Suárez,0.4,2,57,2014,FL,72,202,fl,P,L,L,2018,2023,No
18251,605521,Art Warren,0.4,23,695,2015,OH,75,230,oh,P,R,R,2019,2023,No
14706,607455,Anthony Banda,0.4,10,335,2012,TX,74,221,tx,P,L,L,2017,2023,No
13762,608641,Tim Cooney,0.4,3,117,2012,PA,75,195,pa,P,L,L,2015,2015,No
13932,608650,Dietrich Enns,0.4,19,607,2012,IL,73,210,il,P,L,L,2017,2023,No
13796,621281,Tyler Wagner,0.4,4,155,2012,NV,75,205,nv,P,R,R,2015,2016,No
16990,621383,Tanner Banks,0.4,18,528,2014,UT,73,210,ut,P,R,L,2022,2023,No
17755,622098,Drew Smith,0.4,3,99,2015,TX,74,190,tx,P,R,R,2018,2023,No
16455,641632,Conner Greene,0.4,7,205,2013,CA,76,195,ca,P,R,R,2021,2023,Yes
21584,663941,Tristan Beck,0.4,4,112,2018,CA,76,165,ca,P,R,R,2023,2023,No
18600,664042,Travis Lakins Sr.,0.4,6,171,2015,OH,73,220,oh,P,R,R,2019,2023,No
21850,666168,Mason Thompson,0.4,3,85,2016,TX,78,244,tx,P,R,R,2021,2023,Yes
26214,669684,Chris Murphy,0.4,6,197,2019,CA,73,186,ca,P,L,L,2023,2023,No
27581,669713,Hayden Wesneski,0.4,6,195,2019,TX,75,210,tx,P,R,R,2022,2023,No
20009,670046,Kenny Rosenberg,0.4,8,240,2016,CA,73,195,ca,P,L,L,2022,2023,No
29608,671212,Joe Boyle,0.4,5,143,2020,MO,79,240,mo,P,R,R,2023,2023,No
23292,676050,Packy Naughton,0.4,9,257,2017,MA,74,195,ma,P,R,L,2021,2023,No
25942,677053,Andrew Nardi,0.4,16,471,2019,CA,75,215,ca,P,L,L,2022,2023,No
26079,689225,Beau Brieske,0.4,27,802,2019,AZ,75,200,az,P,R,R,2022,2023,No
1000722,110741,Gary Beare,0.3,5,102,1974,CA,76,205,ca,P,R,R,1976,1977,No
1001096,111124,Jaime Bluma,0.3,3,79,1994,SC,71,195,sc,P,R,R,1996,1996,No
1001436,111472,Brad Brink,0.3,1,7,1986,CA,74,195,ca,P,R,R,1992,1994,No
1001559,111591,Scott Brown,0.3,4,94,1975,LA,74,220,la,P,R,R,1981,1981,Yes
1001691,111729,Steve Burke,0.3,8,175,1973,CA,74,200,ca,P,S,R,1977,1978,Yes
1001794,111837,Jeff Byrd,0.3,2,26,1974,CA,75,195,ca,P,R,R,1977,1977,Yes
1002210,112269,Clay Christiansen,0.3,15,386,1980,KS,77,205,ks,P,R,R,1984,1984,No
1002604,112662,Rocky Coppinger,0.3,19,539,1993,TX,77,245,tx,P,R,R,1996,2001,Yes
1002611,112668,Sherman Corbett,0.3,3,60,1984,TX,76,205,tx,P,L,L,1988,1990,No
1003572,113644,Steve Dunning,0.3,1,2,1970,CO,74,205,co,P,R,R,1970,1977,No
1003672,113740,Butch Edge,0.3,1,6,1974,TX,75,203,ca,P,R,R,1979,1979,Yes
1004049,114126,Joel Finch,0.3,9,212,1974,IN,74,175,in,P,R,R,1979,1979,Yes
1004061,114141,Gar Finnvold,0.3,6,169,1990,FL,77,195,fl,P,R,R,1994,1994,No
1004873,114966,Don Gordon,0.3,31,767,1982,NY,73,175,ny,P,R,R,1986,1988,No
1004905,114999,Larry Gowell,0.3,4,61,1967,ME,74,182,me,P,R,R,1972,1972,Yes
1005089,115190,Kip Gross,0.3,4,102,1986,NE,74,195,ne,P,R,R,1990,2000,No
1005705,115824,Jeremy Hernandez,0.3,2,46,1987,CA,78,195,ca,P,R,R,1991,1995,No
1005944,116066,Fred Holdsworth,0.3,21,507,1970,MI,73,190,mi,P,R,R,1972,1980,Yes
1005970,116095,Brad Holman,0.3,35,929,1990,MO,77,200,mo,P,R,R,1993,1993,No
1006138,116265,Joe Hudson,0.3,27,758,1992,PA,73,175,pa,P,R,R,1995,1998,No
1037,116496,Kevin Jarvis,0.3,21,561,1991,KY,74,200,ky,P,L,R,1994,2006,No
1006475,116651,John Johnstone,0.3,20,523,1987,NY,75,210,ny,P,R,R,1993,2000,Yes
1006669,116812,Don Kainer,0.3,7,159,1974,TX,75,205,tx,P,R,R,1980,1980,Yes
1007236,117390,Al Lachowicz,0.3,1,24,1981,PA,75,198,pa,P,R,R,1983,1983,No
1007879,118046,Curt Lyons,0.3,6,157,1992,IN,77,230,ky,P,R,R,1996,1996,Yes
1008281,118461,Tim Mauser,0.3,3,68,1988,TX,72,185,tx,P,R,R,1991,1995,No
1009688,119890,Dan O'Brien,0.3,16,371,1975,FL,76,215,fl,P,R,R,1978,1979,No
1010037,120265,Bill Paschall,0.3,12,274,1972,VA,72,175,va,P,R,R,1978,1981,Yes
1750,120886,Brady Raggio,0.3,20,559,1992,CA,76,210,ca,P,R,R,1997,2003,No
1010653,120889,Eric Raich,0.3,12,285,1969,MI,76,225,ca,P,R,R,1975,1976,Yes
1011309,121560,Scott Ruskin,0.3,3,63,1985,FL,74,185,fl,P,R,L,1990,1993,No
1011552,121805,Bill Scherrer,0.3,6,134,1976,NY,76,180,ny,P,L,L,1982,1988,Yes
672,122618,Dennis Springer,0.3,21,533,1987,CA,70,185,ca,P,R,R,1995,2002,No
1012401,122659,Don Stanhouse,0.3,1,9,1969,IL,74,195,il,P,R,R,1972,1982,Yes
1013752,124065,Don Welchel,0.3,7,178,1978,TX,76,205,tx,P,R,R,1982,1983,No
1013935,124249,Sandy Wihtol,0.3,13,297,1973,CA,73,195,ca,P,R,R,1979,1982,Yes
1014342,124666,Rich Yett,0.3,26,650,1980,CA,74,187,ca,P,R,R,1985,1990,Yes
1014353,124677,Mike York,0.3,40,818,1982,IL,73,187,fl,P,R,R,1990,1991,Yes
1004759,150177,Keith Glauber,0.3,42,1169,1994,NY,74,190,ny,P,R,R,1998,2000,No
1007412,150423,Brett Laxton,0.3,4,113,1992,NJ,73,210,nj,P,L,R,1999,2000,Yes
1468,346862,Blaine Neal,0.3,4,104,1996,NJ,77,240,nj,P,L,R,2001,2005,Yes
276,400131,Courtney Duncan,0.3,20,592,1996,AL,72,190,al,P,L,R,2001,2002,No
1611,407784,Eric Junge,0.3,11,344,1999,NY,77,220,ny,P,R,R,2002,2003,No
1864,407817,Allan Simpson,0.3,8,253,1997,IL,76,225,il,P,R,R,2004,2006,No
2491,408250,Jimmy Serrano,0.3,18,534,1998,CO,70,170,co,P,R,R,2004,2004,No
2126,425663,Derek Thompson,0.3,1000,37,2000,FL,74,180,fl,P,L,L,2005,2005,Yes
2710,425843,Ruddy Lugo,0.3,3,94,1999,NA,72,210,ny,P,S,R,2006,2007,Yes
7992,429716,J.D. Durbin,0.3,2,54,2000,OR,72,210,az,P,R,R,2004,2007,Yes
1894,430837,Lenny DiNardo,0.3,3,102,2001,FL,74,220,fl,P,L,L,2004,2009,No
3681,434579,Steven Shell,0.3,3,81,2001,TX,76,215,ok,P,R,R,2008,2009,Yes
3566,434885,D.J. Houlton,0.3,11,326,2001,CA,76,235,ca,P,R,R,2005,2007,No
2351,434898,Tim Corcoran,0.3,44,1299,1996,LA,74,205,la,P,R,R,2005,2007,Yes
2766,435620,Jack Taschner,0.3,2,75,1999,WI,75,205,wi,P,L,L,2005,2010,No
2965,444886,Zach McClellan,0.3,5,134,2000,OH,77,190,oh,P,R,R,2007,2007,No
3052,445222,Jack Cassel,0.3,25,739,2000,CA,74,205,ca,P,R,R,2007,2008,No
3532,445246,Jeff Fulchino,0.3,8,242,2001,FL,76,270,fl,P,R,R,2006,2011,No
2743,446488,Scott Rice,0.3,1000,44,1999,CA,78,230,ca,P,L,L,2013,2014,Yes
3152,446939,Ron Flores,0.3,29,870,2000,CA,70,195,ca,P,L,L,2005,2007,No
5618,449820,Leo Rosales,0.3,20,581,2003,CA,73,205,ca,P,R,R,2008,2010,No
7266,451256,Kurt Birkins,0.3,33,984,2000,CA,74,190,ca,P,L,L,2006,2008,No
8261,451595,Sean Gallagher,0.3,12,366,2004,MA,74,220,fl,P,R,R,2007,2010,Yes
6550,452741,Michael Stutes,0.3,9,292,2007,LA,73,185,la,P,R,R,2011,2013,No
888,453222,Scott Carroll,0.3,3,104,2007,MO,76,215,mo,P,R,R,2014,2016,No
3553,456744,Chris Schroder,0.3,19,562,2001,OK,75,210,ok,P,R,R,2006,2008,No
5561,457458,Ty Taubenheim,0.3,19,549,2003,WA,77,228,wa,P,R,R,2006,2008,No
5564,457461,Sean White,0.3,8,247,2003,WA,76,210,wa,P,R,R,2007,2010,No
9877,457779,Michael Kirkman,0.3,5,159,2005,FL,76,215,fl,P,L,L,2010,2016,Yes
8422,458530,Erik Davis,0.3,13,405,2008,CA,75,205,ca,P,R,R,2013,2013,No
3357,459987,Cesár Ramos,0.3,6,164,2002,CA,74,200,ca,P,L,L,2009,2016,Yes
2385,460008,Anthony Varvaro,0.3,12,353,2005,NY,72,190,ny,P,R,R,2010,2015,No
4089,460701,James Russell,0.3,14,427,2007,OH,76,205,oh,P,L,L,2010,2016,No
8577,501826,Clay Zavada,0.3,30,897,2006,IL,73,185,il,P,L,L,2009,2009,No
3124,502102,Duane Below,0.3,19,562,2006,MI,75,210,mi,P,L,L,2011,2013,No
3241,502158,Josh Roenicke,0.3,10,294,2006,MD,75,205,md,P,R,R,2008,2013,No
4552,502609,Daniel Herrera,0.3,45,1345,2006,TX,66,165,tx,P,L,L,2008,2011,No
8479,519405,Robbie Weinhardt,0.3,10,313,2008,IL,74,205,il,P,R,R,2010,2011,No
8077,543155,Stephen Fife,0.3,3,85,2008,ID,75,225,id,P,R,R,2012,2014,No
7432,543351,Jay Jackson,0.3,9,281,2008,SC,73,195,sc,P,R,R,2015,2023,No
9174,543391,Casey Kelly,0.3,1,30,2008,FL,75,215,fl,P,R,R,2012,2018,Yes
14241,545348,Austin Maddox,0.3,3,118,2012,FL,74,220,fl,P,R,R,2017,2017,No
10706,571577,Scott Copeland,0.3,21,628,2010,TX,75,220,tx,P,R,R,2015,2018,No
12249,595411,Ryan Sherriff,0.3,28,860,2011,CA,73,187,ca,P,L,L,2017,2023,No
16074,595897,Nick Burdi,0.3,2,46,2014,IL,75,225,il,P,R,R,2018,2023,Yes
16125,595939,Chris Ellis,0.3,3,88,2014,AL,77,205,al,P,L,R,2019,2023,No
12800,598287,Noé Ramirez,0.3,4,142,2011,CA,75,205,ca,P,R,R,2015,2023,No
14375,607237,Amir Garrett,0.3,22,685,2011,CA,77,239,nv,P,R,L,2017,2023,No
19482,607755,Andrew Vasquez,0.3,32,950,2015,CA,78,235,ca,P,L,L,2018,2023,No
19686,621129,Kyle Cody,0.3,6,189,2016,WI,79,225,wi,P,R,R,2020,2023,No
13780,621385,Daniel Stumpf,0.3,9,283,2012,TX,74,208,tx,P,L,L,2016,2019,No
16390,623364,Brad Wieck,0.3,7,205,2014,TX,80,257,tx,P,L,L,2018,2023,No
17281,623381,Thomas Pannone,0.3,9,261,2013,RI,72,209,ri,P,L,L,2018,2023,No
14200,623406,Shae Simmons,0.3,22,689,2012,MO,71,190,mo,P,R,R,2014,2017,No
19264,641672,Thomas Hatch,0.3,3,104,2016,OK,73,195,ok,P,R,R,2020,2023,No
19345,641726,Daulton Jefferies,0.3,39,1162,2013,CA,72,182,ca,P,L,R,2020,2023,Yes
15306,643354,Donnie Hart,0.3,27,819,2013,TX,71,180,tx,P,L,L,2016,2023,No
17117,656354,Austin Davis,0.3,12,352,2014,AZ,76,235,az,P,L,L,2018,2023,No
17964,656457,Tyler Gilbert,0.3,6,174,2015,CA,75,223,ca,P,L,L,2021,2023,No
16440,656803,James Norwood,0.3,7,199,2014,NY,74,215,ny,P,R,R,2018,2023,No
21453,663455,Konnor Pilkington,0.3,3,81,2018,MS,75,240,ms,P,L,L,2022,2023,No
19926,663574,Tony Santillan,0.3,2,49,2015,TX,75,285,tx,P,R,R,2021,2023,Yes
19990,669060,Bryse Wilson,0.3,4,109,2016,NC,74,267,nc,P,R,R,2018,2023,Yes
22264,669358,Shane Baz,0.3,1,12,2017,TX,74,190,tx,P,R,R,2021,2023,Yes
19231,670056,Caleb Baragar,0.3,9,275,2016,MI,75,215,mi,P,R,L,2020,2023,No
27597,674003,Cody Bradford,0.3,6,175,2019,TX,76,197,tx,P,L,L,2023,2023,No
26285,674072,Tommy Henry,0.3,1000,74,2019,MI,75,205,mi,P,L,L,2022,2023,No
25595,675540,Xzavion Curry,0.3,7,220,2019,SC,72,195,sc,P,R,R,2022,2023,No
23488,676760,Ron Marinaccio,0.3,19,572,2017,NJ,74,205,nj,P,R,R,2022,2023,No
27500,677944,Slade Cecconi,0.3,38,1135,2018,FL,76,219,fl,P,R,R,2023,2023,No
24993,681892,Kody Funderburk,0.3,15,454,2018,AZ,76,230,az,P,L,L,2023,2023,No
25071,682010,Lane Ramsey,0.3,23,678,2018,OK,81,245,ok,P,R,R,2023,2023,No
26221,686752,Ryan Pepiot,0.3,3,102,2019,IN,75,215,in,P,R,R,2022,2023,No
27691,686973,Louie Varland,0.3,15,449,2019,MN,73,205,mn,P,L,R,2022,2023,No
27782,694297,Brandon Pfaadt,0.3,5,149,2020,KY,76,220,ky,P,R,R,2023,2023,No
30094,696136,Jordan Wicks,0.3,1,21,2021,AR,75,220,ar,P,L,L,2023,2023,No
1000467,110487,Steve Baker,0.2,18,419,1974,OR,72,185,ca,P,R,R,1978,1983,Yes
1000487,110508,Rick Baldwin,0.2,9,204,1971,CA,75,180,ca,P,L,R,1975,1977,Yes
1000494,110518,Mark Ballinger,0.2,2,31,1967,CA,78,205,ca,P,R,R,1971,1971,Yes
1000507,110528,Dick Baney,0.2,3,51,1965,CA,72,185,ca,P,R,R,1969,1974,Yes
1000718,110737,Mike Beard,0.2,10,210,1968,AR,73,185,ar,P,L,L,1974,1977,No
1000985,111013,Tim Birtsas,0.2,2,36,1982,MI,79,240,mi,P,L,L,1985,1990,No
1001154,111182,Rodney Bolton,0.2,13,337,1990,TN,74,190,tn,P,R,R,1993,1995,No
1001659,111697,Larry Burchart,0.2,20,382,1966,OK,75,205,ok,P,R,R,1969,1969,No
1002045,112093,Larry Casian,0.2,6,139,1987,CA,72,170,ca,P,R,L,1990,1998,No
1003197,113259,Donald DeMola,0.2,7,156,1970,NY,74,185,ny,P,R,R,1974,1975,Yes
1003484,113549,Mike Draper,0.2,26,677,1988,MD,74,180,md,P,R,R,1993,1993,No
1003500,113566,Steve Dreyer,0.2,8,219,1990,IA,75,180,ia,P,R,R,1993,1994,No
1004046,114124,Pete Filson,0.2,9,233,1979,PA,74,195,pa,P,S,L,1982,1990,No
1004423,114509,Brent Gaff,0.2,6,146,1977,IN,74,200,in,P,R,R,1982,1984,Yes
1004619,114703,Chris George,0.2,7,185,1988,PA,74,200,pa,P,R,R,1991,1991,No
